31,019,04,02,99,1014902251,tony arrieta Hernández,3,1,A,49,M
23,139,99,S8,89,6703993692,Mateo duque nieto,3,2,A,53,NB
31,106,04,04,86,3331200745,Mateo rojas Arias,5,3,C,25,F
31,016,99,35,97,2403093147,Adara duque Herrera,9,7,C,24,F
23,139,99,M9,98,4112687584,Paker ovalle duran,6,3,C,54,F
11,079,99,16,75,5403424430,Zuzen rolda Mosquera,4,4,C,67,M
88,465,05,84,56,9489799637,tony aristizabal Castro,0,3,A,68,F
46,560,99,20,89,5850502217,Jeferson Núñez Ruiz,6,4,C,19,NB
07,073,99,05,56,8164212761,Radu uribe nieto,1,6,C,48,F
13,001,01,02,76,3043350119,Eleazar JOHNSON Castro,3,5,A,55,M
09,106,99,35,22,7510004747,Jimena Moncada pitt,4,1,C,32,M
01,121,06,04,63,9992946448,tony uribe rincon,8,5,A,75,M
24,054,99,23,28,3264492394,Marta agudelo Arias,1,6,C,57,M
11,016,99,17,60,7285165901,Fabio rojas duran,1,7,C,56,F
05,001,99,33,87,1131110410,Mateo Núñez chud,10,2,C,19,NB
88,815,45,85,52,3094373264,Mateo rolda Gutiérrez,7,3,A,47,M
16,001,09,13,41,9700955041,Mateo Rocha Hernández,2,6,C,73,NB
28,120,99,87,66,5681156710,Adara rojas Ortiz,0,4,C,67,F
29,046,99,45,11,2783304647,Paker rojas Dammer,7,7,A,34,NB
17,010,99,61,62,9949041174,Noah vega rubio,9,1,A,74,F
15,079,00,00,35,5582161727,Inna rubiano duran,10,4,C,67,NB
11,004,99,11,74,1932913279,Safia Núñez Gutiérrez,1,1,C,41,M
01,001,31,08,93,5638247646,Eleazar uribe Ruiz,4,3,C,30,NB
88,360,57,05,74,1842948356,Liam diaz Hernández,7,1,A,39,F
88,220,35,81,66,5777517263,Eleazar Rocha Mosquera,10,1,A,64,F
25,019,99,26,64,3606545992,Lara rolda guarin,9,1,A,60,NB
88,315,50,84,73,5323866083,Víctor rojas Castro,3,6,C,63,M
28,040,01,03,50,6505048005,Ben rojas Ramos,7,2,A,69,M
31,001,99,41,13,3805082776,Noah ovalle Ramírez,7,7,A,46,F
19,013,99,03,25,6859997306,Víctor rogers Herrera,10,4,C,30,M
46,880,01,02,99,5258674756,Mateo florinda alcapone,1,6,C,51,F
23,019,99,05,59,4630479474,Paker JOHNSON Hernández,9,3,C,61,F
15,142,99,09,47,7010114870,Fabio rogers cuadrado,3,2,C,62,M
26,080,99,53,77,5392404822,Santiago duque rubio,10,7,C,57,F
17,028,99,21,74,3237783633,Jeferson rolda guarin,4,5,A,36,F
12,001,01,04,83,1215299403,Adara arrieta Hernández,8,1,C,56,M
05,009,99,17,70,4117586076,Víctor Rocha Ortiz,1,4,A,68,F
11,040,99,03,46,2185311522,Marta  Martínez Ramírez,8,3,A,72,NB
16,001,11,70,63,7220618001,Ben JOHNSON Ortiz,0,4,A,64,M
52,001,10,01,33,6408871493,Jeferson rogers Ramírez,8,5,A,18,NB
23,121,00,00,78,7645994791,Víctor García  Londoño,10,5,C,53,NB
15,142,99,09,54,6822554321,Cesar JOHNSON nieto,5,3,C,72,NB
24,025,02,02,65,3030581026,Paker Moncada Ortiz,9,7,A,71,F
27,199,02,02,26,3687389635,Fabio JOHNSON veloza,1,1,A,62,F
27,166,99,03,36,6716676240,Lara rogers Mosquera,0,5,A,68,NB
16,001,04,50,60,2456632271,Mateo  Martínez rubio,2,1,A,27,M
48,010,99,31,84,9324628399,Santiago Moncada guarin,2,7,A,66,F
05,041,99,40,15,5058983352,Paker ovalle Ramos,6,5,C,52,F
09,001,09,04,39,1509159355,Zuzen casallas Quintero,3,3,C,59,F
11,013,99,30,73,9234439390,tony rubiano Hernández,1,1,C,42,M
01,270,99,60,97,5060816155,Adara JOHNSON veloza,0,7,C,59,F
25,038,99,28,35,7795333388,Jesús  Martínez duran,4,6,C,27,F
26,001,06,05,47,9308186015,Juan rojas nieto,2,5,A,39,NB
16,001,18,31,14,8757393683,Zuzen Inna Ortiz,7,3,C,68,NB
25,046,99,35,42,8871950945,Jimena diaz nieto,0,1,A,28,NB
11,025,99,04,72,8307362326,Safia  agusto pitt,3,1,A,42,F
11,058,99,41,83,3990342849,Radu florinda veloza,2,4,A,20,F
72,006,99,87,58,3849035298,tony  Martínez Arias,3,4,A,71,M
01,001,07,06,76,8991399756,Jimena rojas Ortiz,2,2,A,69,F
13,020,99,01,58,9330808636,Fabio Inna Ramírez,4,3,C,19,NB
21,001,02,04,23,3023773964,Cesar ovalle Ramos,1,3,A,56,M
11,079,99,16,74,7326238736,Marta casallas Ortiz,10,6,A,46,F
27,037,99,05,46,4699634495,Eleazar  Martínez guarin,6,1,C,53,NB
03,043,02,02,52,8305258646,Jimena ovalle Ramos,8,7,A,64,M
40,010,99,27,54,6289306083,Jeferson JOHNSON nieto,10,3,C,36,M
29,001,99,01,68,6024962128,Marta  agusto Arias,9,6,A,73,M
01,247,01,01,54,2351713918,Santiago JOHNSON Mosquera,4,2,A,70,M
13,013,01,01,45,4942726374,Liam  Martínez Hernández,8,6,C,57,NB
88,315,05,81,78,9493121396,Noah ovalle rubio,8,4,A,37,M
40,001,99,43,31,2319628886,Cesar rubiano nieto,9,6,A,64,M
27,199,01,01,36,3407848272,Liam ovalle duran,2,4,A,24,F
21,055,99,01,75,2127126041,Noah aristizabal Herrera,4,2,A,39,M
23,139,99,79,16,8969039121,Juan rubiano rubio,10,5,A,54,NB
31,112,99,17,49,5997525445,Cesar aristizabal alcapone,8,6,A,33,M
24,054,99,14,37,8979813518,Jeferson ovalle pitt,2,5,A,55,NB
31,124,02,01,51,7655988074,Cesar florinda rincon,7,4,A,64,F
21,040,99,70,57,6029595358,Santiago vega Gutiérrez,1,1,A,48,NB
48,001,02,04,27,8080841077,Cesar rogers Ramos,3,7,A,21,M
12,075,90,01,66,5285684591,Lara JOHNSON cuadrado,1,6,A,49,NB
25,091,99,15,50,5023171804,Liam  Martínez Ramos,1,5,C,29,NB
27,076,99,50,82,5244146208,Marta diaz  Londoño,8,1,C,61,M
11,007,99,02,33,5519976700,Radu García  Londoño,2,5,A,71,M
09,004,99,02,37,8684707850,Jimena casallas nieto,7,2,C,37,F
31,082,99,29,34,8130033003,Jimena rogers  Londoño,7,3,C,68,NB
01,214,03,02,93,7819089737,Zuzen duque Ramos,7,3,C,52,M
09,001,04,04,56,1471399680,Adara Inna cuadrado,2,3,A,27,F
16,001,15,05,40,1210366501,Fabio  agusto rubio,8,6,C,58,NB
27,007,99,03,83,2848555323,Lara JOHNSON duran,9,4,A,26,NB
72,006,99,88,96,9054692111,Mateo rojas Ramírez,10,6,C,20,F
27,181,01,02,26,4690605640,Adara vega  Londoño,3,5,C,35,F
11,007,99,55,38,3933370763,Safia Inna  López,7,5,C,46,F
27,058,99,20,67,5946787503,Adara Rocha Quintero,7,3,C,47,NB
21,031,99,09,29,2951030731,Jesús Núñez Herrera,6,3,C,54,M
31,034,01,06,26,2342743662,Noah Núñez Arias,4,2,C,22,M
44,001,04,03,41,1591821813,Cesar Moncada duran,4,6,C,19,F
05,043,99,37,82,6975867814,Mateo agudelo Herrera,9,6,A,60,F
16,001,18,05,95,2410053678,Safia agudelo Castro,8,4,C,51,F
23,103,99,01,31,9467853032,Santiago rogers Dammer,9,5,C,31,M
23,091,00,00,40,4561067361,Safia rogers Castro,5,5,A,22,NB
88,670,05,85,41,1195545055,tony Inna Arias,0,1,A,31,M
12,625,99,92,35,8673024308,Radu duque cuadrado,6,2,A,73,F
24,054,99,65,28,6747514024,Noah rojas guarin,9,1,C,38,M
03,001,09,02,68,6025338764,Fabio ovalle Castro,10,5,C,18,NB
09,124,02,02,65,7607755613,Víctor florinda Dammer,7,2,C,32,NB
12,150,90,01,37,9843255035,Jesús  Martínez  Londoño,0,1,C,18,NB
40,010,01,02,96,4084391519,Marta rojas alcapone,8,4,C,52,M
25,004,99,20,12,4497289492,Eleazar rojas guarin,2,7,A,58,F
31,079,99,04,61,5029826941,Adara rolda  Londoño,9,7,A,54,F
07,068,99,50,82,3400657458,Ben diaz pitt,8,6,A,73,F
21,055,99,05,42,7756319202,Lara rojas Hernández,4,5,A,68,M
13,019,02,01,89,5820040637,Lara vega Dammer,7,4,A,60,F
24,070,99,75,71,8598408038,Lara aristizabal Dammer,3,1,A,28,M
31,046,99,06,12,5183502762,Inna Rocha nieto,7,2,C,50,F
29,004,99,80,22,7752373557,Zuzen Moncada  López,4,1,A,60,NB
88,815,70,84,45,3876512651,Zuzen florinda veloza,8,3,A,64,NB
88,815,45,85,73,2501646809,Fabio rubiano Ramírez,7,6,C,18,F
29,001,11,04,47,3636419623,Víctor casallas rincon,9,2,A,39,M
11,052,99,29,61,7171848247,Paker rubiano Ruiz,0,2,A,54,F
46,865,99,54,62,9755501508,tony García guarin,4,1,A,51,M
64,023,99,15,12,2341334830,Cesar Moncada alcapone,5,3,A,54,F
23,080,99,50,82,4663992907,Fabio rolda Dammer,1,2,A,71,M
07,118,00,00,46,2696738987,Paker Núñez  Londoño,9,1,C,37,F
31,091,02,02,88,6574258995,Adara  agusto Castro,2,7,A,18,M
29,001,07,07,30,2865156890,Safia Rocha Quintero,4,3,A,22,F
03,016,00,02,31,6038226642,Zuzen florinda alcapone,0,3,C,44,NB
23,095,99,10,14,5029622735,Víctor rogers guarin,4,6,C,61,M
44,010,99,88,59,1790046536,Safia Núñez cuadrado,6,1,C,64,NB
01,049,08,01,75,5490939839,tony uribe chud,4,6,A,70,F
24,001,02,01,52,1387300593,Noah JOHNSON chud,8,4,C,33,NB
01,214,01,04,30,1132736852,Paker florinda Ramírez,7,1,A,34,NB
01,206,99,26,49,2351446664,Paker duque rincon,2,5,A,41,M
23,001,07,01,40,1926254689,Fabio rolda chud,8,5,C,45,NB
50,073,00,00,72,4731911525,tony rubiano pitt,2,6,A,27,F
31,055,99,15,53,1396588615,Juan diaz Hernández,1,2,C,61,NB
15,079,99,02,56,3339037183,Juan ovalle cuadrado,7,7,C,46,F
15,106,99,15,99,4773531871,Santiago JOHNSON Castro,4,7,C,69,NB
17,043,99,19,11,5674071022,Mateo aristizabal Dammer,10,4,C,48,M
11,027,00,00,22,8331498383,Víctor Inna cuadrado,7,6,A,22,F
17,001,02,03,13,1124071241,Víctor aristizabal veloza,10,3,A,67,M
88,360,40,04,68,8098903980,Liam Rocha chud,1,1,A,28,F
16,001,08,91,51,5453657130,Liam diaz chud,0,4,A,51,M
48,001,01,05,94,4569273528,Fabio rubiano Dammer,6,7,C,60,F
29,105,00,00,96,8985667301,Víctor  agusto Dammer,6,1,C,36,F
88,360,60,04,52,8756336678,Liam diaz veloza,6,2,A,45,NB
27,071,99,30,12,7858452579,Fabio rogers rubio,10,3,C,48,NB
23,055,99,17,76,4119435030,Inna aristizabal veloza,6,7,A,51,F
11,007,99,45,69,8352886411,Santiago ovalle duran,3,7,C,64,M
52,042,00,00,16,1895951849,tony rubiano Castro,3,3,C,53,NB
21,048,99,10,83,2242186249,Liam Moncada Castro,9,7,A,37,M
03,040,99,05,37,7638970324,Víctor rolda cuadrado,10,4,A,35,F
01,001,99,A2,15,3083642260,Jeferson JOHNSON Herrera,8,6,A,35,NB
29,061,99,09,82,2600683265,Paker casallas chud,1,5,A,32,F
25,061,99,21,13,4479287137,Noah duque Mosquera,10,7,C,27,NB
48,016,99,37,22,3609209665,Lara rolda Hernández,9,1,A,63,M
01,037,99,75,82,2073463859,Jeferson García Mosquera,1,7,C,37,F
28,220,01,01,68,3120965162,Liam rolda  Londoño,9,4,A,37,NB
19,046,99,50,91,6083018794,Safia Rocha cuadrado,0,1,A,64,NB
11,025,99,90,62,6691234471,Paker rubiano Quintero,0,5,C,34,M
11,028,99,01,34,7195933142,Paker Inna Ruiz,7,4,C,65,M
31,064,99,45,52,3394148654,Fabio diaz Herrera,7,3,C,39,M
23,001,02,01,66,8535874576,Radu  Martínez Ortiz,4,3,A,24,F
88,360,60,09,44,1535001594,tony duque Castro,3,5,C,71,F
16,001,07,55,70,8376735594,Fabio rubiano Ramos,4,3,A,72,F
29,055,02,02,43,5110837051,Jesús García Gutiérrez,2,4,A,56,NB
17,038,99,45,11,9812117002,Eleazar aristizabal Arias,5,4,A,62,M
16,001,18,25,85,9571143081,Safia  Martínez Castro,1,6,C,35,NB
21,073,99,04,17,9919171312,Lara  Martínez Ramírez,3,6,A,59,F
29,097,99,03,89,2954134875,Fabio rojas Quintero,1,6,A,29,NB
05,022,99,32,55,6471216614,Mateo vega pitt,2,4,A,36,F
44,022,99,50,16,4578195170,Ben Núñez Ramírez,2,2,C,58,NB
16,001,12,07,98,4416648202,Juan rojas pitt,7,4,A,59,M
01,196,00,00,51,6523824850,Jesús florinda veloza,5,3,C,37,M
88,360,55,86,85,3789817954,Marta García Quintero,3,6,C,56,F
03,052,10,01,49,6561584911,Inna florinda Ramos,7,6,C,30,F
05,004,00,00,21,9782975942,Noah ovalle Hernández,2,6,A,74,NB
15,109,03,02,30,9837451010,Juan JOHNSON cuadrado,6,3,A,40,F
31,043,99,02,14,1254955143,Juan florinda Mosquera,10,3,A,38,M
21,040,99,09,39,8921219034,Jimena rojas Hernández,9,7,C,21,NB
09,061,99,53,32,4710271973,Inna García duran,5,7,C,21,NB
23,115,99,56,35,6879104777,Marta duque Ruiz,5,6,A,75,NB
27,082,04,01,32,4461053097,Liam Rocha Arias,6,2,C,20,NB
16,001,05,11,40,4616231241,Zuzen Moncada Quintero,6,1,A,68,NB
12,001,99,97,88,6713207337,Jimena arrieta rubio,7,6,C,63,F
11,094,99,17,38,2890579812,Liam casallas  López,2,4,C,41,M
03,052,05,02,77,5845746670,Santiago ovalle pitt,7,1,A,44,F
31,100,99,01,52,5652302773,Safia  Martínez guarin,7,1,A,63,F
11,046,99,17,37,2185295948,Radu Rocha cuadrado,6,1,C,64,F
25,093,01,02,15,9117251364,Inna Núñez rincon,4,5,A,48,M
48,013,99,15,16,4689288610,Marta Inna Ruiz,3,3,A,30,F
21,031,01,01,46,5065334839,Santiago  agusto  Londoño,3,3,C,74,F
27,160,99,88,81,4598134712,Jeferson rogers rubio,0,2,C,18,F
15,244,00,00,84,9319696334,Liam Moncada alcapone,8,3,A,24,NB
23,098,99,40,28,6806691206,Cesar arrieta nieto,5,7,A,40,M
29,001,02,05,86,3076706769,Jimena Rocha cuadrado,4,1,C,21,M
28,190,99,04,57,1805232359,Paker rojas  López,7,4,C,65,NB
27,019,07,05,83,9577836659,Cesar Núñez nieto,6,3,C,48,M
23,001,03,01,57,8119667559,Juan aristizabal chud,4,3,C,48,M
88,360,40,06,68,5203340386,Ben agudelo Ramírez,6,4,A,75,NB
31,091,99,08,88,2563527504,Mateo duque Gutiérrez,10,5,C,40,NB
15,076,01,02,74,1759405768,Cesar rubiano rubio,10,3,C,24,M
40,005,99,70,38,8718505739,Jimena vega Ortiz,1,5,A,58,M
21,042,00,00,27,4606385356,Eleazar aristizabal Hernández,3,4,A,61,F
16,001,04,45,74,3010081628,tony JOHNSON Arias,8,2,C,53,F
88,785,05,81,81,3439450163,Zuzen  agusto Quintero,6,4,A,43,M
48,013,99,70,84,9843515104,Lara uribe  López,10,1,C,74,NB
27,193,98,01,21,5567930888,tony casallas  Londoño,0,7,A,57,F
27,094,99,08,79,3065518610,Santiago rojas Castro,0,5,A,74,NB
31,001,24,07,65,1898864392,Víctor  Martínez Quintero,2,7,A,59,F
03,001,30,04,96,8401784560,Juan rubiano Gutiérrez,0,4,A,51,M
23,121,99,07,65,7659736203,Zuzen García Herrera,1,6,A,73,NB
24,001,09,03,90,6643240336,Zuzen  agusto Ramírez,10,7,A,35,M
21,070,00,00,95,2289712829,Ben agudelo Ramos,8,6,C,36,M
16,001,11,40,36,2781447974,Noah aristizabal rubio,7,4,C,22,NB
15,271,00,02,26,2633364068,Eleazar  Martínez Hernández,8,6,A,39,NB
25,076,99,55,82,5050412866,Ben arrieta Herrera,5,7,C,65,F
31,037,99,08,43,7709841996,Zuzen arrieta veloza,3,2,C,31,M
11,031,99,15,46,1270115269,Eleazar Rocha Mosquera,6,6,A,25,NB
21,016,99,10,49,5880901540,Noah Rocha rubio,9,7,C,74,NB
31,001,23,08,28,4949860232,Zuzen rolda nieto,1,5,A,41,NB
16,001,04,10,81,6500033052,Liam rojas rubio,5,7,A,39,M
13,010,99,05,62,5283026185,Cesar rolda Quintero,9,7,C,74,M
01,013,98,01,44,1721891486,Jimena diaz Ramos,7,7,A,71,F
16,001,08,28,20,3789576821,Víctor García nieto,0,5,A,66,NB
12,900,99,15,50,7873587208,Fabio arrieta rincon,0,5,A,43,F
05,001,05,02,81,3978516303,Eleazar agudelo Arias,4,7,A,70,NB
88,250,05,85,48,4566087463,tony diaz duran,3,7,C,73,F
05,025,99,13,32,2352803121,Víctor diaz cuadrado,0,6,A,32,NB
16,001,10,03,51,1194863311,Eleazar rubiano chud,1,2,C,18,NB
31,001,20,01,92,9567866950,Fabio Moncada alcapone,1,4,A,24,M
16,001,10,10,85,6898592817,Ben rogers Dammer,3,4,A,43,F
25,001,04,08,69,6200781354,Eleazar rogers Ruiz,5,1,A,65,NB
31,034,01,06,74,4385448136,Santiago rubiano Herrera,6,6,A,40,M
28,040,99,75,11,1478526932,Liam rogers  Londoño,1,3,A,28,NB
13,013,99,08,77,4794840418,Eleazar Inna pitt,1,6,A,74,NB
31,019,99,58,68,9119286942,Inna uribe rincon,2,4,A,48,M
09,124,02,04,31,1200014266,Eleazar rojas nieto,7,3,C,66,F
40,005,99,02,62,3714624421,Inna  agusto Castro,3,7,A,31,F
16,001,08,16,14,7385214434,Inna Rocha chud,4,1,C,49,NB
01,001,12,06,48,1206421451,Ben rogers Quintero,1,2,A,38,F
25,088,00,00,26,6199062648,Santiago vega rubio,3,6,C,69,F
52,035,02,03,86,7419606020,Noah agudelo Herrera,8,4,A,60,F
07,079,02,06,20,1068577290,Inna duque  López,3,4,C,58,F
88,360,10,86,81,3882046823,Santiago arrieta duran,6,5,A,18,NB
88,670,05,83,20,3564621522,Marta rojas rubio,2,3,A,43,M
31,106,08,01,36,9973704180,Ben casallas chud,10,1,C,60,M
12,001,99,30,17,4698457592,Santiago diaz Quintero,10,1,A,44,NB
09,124,02,04,57,7321880224,Jeferson casallas Ramírez,5,1,C,50,NB
88,815,25,81,32,3947364396,Jesús rogers duran,8,7,A,45,NB
23,001,99,37,62,7531997327,Liam ovalle rincon,10,5,C,65,F
03,047,99,01,54,4382231224,Zuzen agudelo Castro,8,6,C,58,NB
11,046,99,08,41,5164005099,Eleazar diaz guarin,10,7,A,35,M
01,109,99,09,20,4368633268,Marta diaz cuadrado,6,3,A,27,F
13,055,99,17,78,2705687351,Zuzen García Gutiérrez,2,4,C,51,NB
13,014,00,00,66,8331358117,Radu García Ortiz,0,4,A,57,F
05,027,99,31,36,2464106203,Fabio García rincon,7,4,A,38,NB
31,103,99,07,45,8292743531,Safia Inna Ortiz,1,3,A,38,NB
15,307,00,00,92,8029193239,Víctor  Martínez Ruiz,8,5,C,24,M
13,020,99,03,78,5890070781,Santiago ovalle veloza,4,4,A,23,NB
09,001,08,02,99,5360618489,Fabio Moncada Mosquera,5,6,A,45,NB
31,019,03,06,90,7937062846,Noah florinda rubio,1,6,A,69,NB
11,004,99,17,56,5543727646,Mateo casallas Hernández,4,7,C,52,F
12,001,99,69,95,2107487459,Fabio diaz Dammer,9,3,A,67,M
15,334,99,01,48,6381353421,Zuzen rogers duran,6,7,C,67,F
17,037,99,07,50,3842861721,Marta diaz pitt,4,4,A,42,M
16,001,12,12,43,2179892476,Liam ovalle alcapone,4,1,C,53,M
16,001,01,28,19,3757477719,Inna rolda Dammer,5,1,C,27,M
21,073,99,09,83,7218495607,Safia Moncada rincon,2,4,A,74,F
64,018,99,40,96,8538468222,Mateo rogers  Londoño,1,3,C,47,NB
72,006,99,85,67,2288984892,Lara duque guarin,3,1,A,35,M
31,097,99,23,82,5059738739,Ben rolda Ramos,5,1,A,64,F
15,334,99,06,44,3436002947,Noah diaz nieto,0,7,A,51,F
13,046,99,60,68,7578931486,Eleazar arrieta rincon,5,7,C,39,NB
07,334,00,00,71,2613304052,Ben rubiano Dammer,1,5,A,73,M
01,142,99,45,68,1120905918,Jeferson rolda Herrera,4,7,A,20,F
25,061,01,04,65,2689226813,Adara Rocha alcapone,3,2,C,62,NB
28,260,02,02,88,2410936045,Jimena diaz cuadrado,10,3,C,31,F
88,360,35,05,84,4402796039,Inna vega pitt,5,7,C,57,F
27,169,99,15,36,4789872589,Paker ovalle Gutiérrez,9,4,A,51,M
88,815,40,06,38,8431758541,Ben Inna alcapone,4,2,A,28,M
26,080,99,73,12,9097286661,Safia  agusto alcapone,10,6,C,34,NB
88,655,12,82,40,1010028628,Cesar rubiano Mosquera,2,2,C,31,M
31,073,00,00,93,2085912587,Ben rogers pitt,8,4,C,31,M
52,005,02,06,29,2045468244,tony rojas  Londoño,5,2,A,56,M
11,007,99,56,96,6579693902,Radu Inna alcapone,0,3,A,35,M
16,001,01,19,84,3047472593,Eleazar duque pitt,5,2,C,51,NB
88,165,10,81,77,1281070867,Fabio García veloza,1,6,A,36,M
44,010,99,50,19,1348445797,Lara rojas rincon,9,5,C,65,NB
13,022,99,10,21,7617831917,Mateo Inna  Londoño,5,1,C,71,F
01,270,99,10,25,6489280035,Adara rojas duran,9,1,A,66,F
05,097,99,50,60,9782403164,Adara Núñez veloza,10,1,A,56,F
88,440,05,84,11,2894173897,Eleazar agudelo Dammer,3,6,A,34,M
28,190,99,09,40,7869637732,Lara rubiano Hernández,0,2,A,61,F
21,046,99,01,98,8358897916,Ben  Martínez Castro,3,2,A,28,F
88,495,10,81,75,3840654348,Inna diaz Herrera,3,4,A,73,M
88,590,10,82,32,2100218290,Eleazar aristizabal Herrera,3,4,C,61,NB
21,020,99,35,56,6230569235,Marta Núñez  López,5,4,C,56,M
01,205,98,01,63,9719544764,Adara rubiano Ramos,6,1,A,55,F
13,052,99,10,97,8772578808,Jesús JOHNSON alcapone,5,2,C,41,M
27,019,99,A2,24,2143817184,Jimena rubiano rubio,4,7,C,75,M
01,262,99,15,98,3539229188,Víctor rojas Herrera,4,3,A,65,F
88,120,15,81,71,3392887013,tony Moncada Hernández,8,3,C,24,M
11,034,99,01,51,4345784323,Paker aristizabal chud,7,7,A,23,M
29,085,99,11,84,1612911350,Jimena Núñez Ramírez,7,6,C,51,M
07,232,00,00,97,9523461118,Santiago casallas Ortiz,1,5,C,40,M
07,049,98,01,94,4860459938,tony vega Gutiérrez,9,1,C,70,NB
01,082,02,01,83,1499454713,Ben rogers rincon,10,7,C,22,NB
31,085,99,15,42,3691393994,Safia rojas nieto,2,6,C,43,M
23,080,99,13,37,6603896877,Jimena Rocha rincon,6,4,A,65,M
27,001,15,03,26,4788191850,Mateo rogers  Londoño,10,2,C,45,NB
29,001,07,05,22,3189148395,Eleazar JOHNSON pitt,7,1,C,38,F
03,001,20,04,60,8237559024,Eleazar Núñez  Londoño,4,4,A,42,F
16,001,05,01,83,5242125246,Noah ovalle Ortiz,10,4,A,75,NB
28,260,02,02,55,2497257804,Radu JOHNSON Ramos,2,4,A,51,F
15,097,00,00,15,6847553552,Lara vega Hernández,7,1,A,24,NB
31,022,99,25,98,3449158506,Juan diaz veloza,3,3,A,61,F
01,223,99,04,20,4330678449,Fabio  agusto Arias,6,5,A,64,M
31,070,99,04,14,4066353507,Jesús Núñez Castro,10,1,A,54,M
31,019,99,76,71,9641952856,Lara ovalle Herrera,8,3,C,58,NB
11,086,99,20,16,9603753891,Paker duque Castro,8,1,A,56,M
48,001,99,50,83,4622563022,Juan  agusto Arias,7,5,C,73,F
88,490,05,82,79,4579908952,Jesús ovalle Ruiz,9,6,A,67,F
01,151,06,02,76,3873454204,Zuzen Rocha Dammer,10,2,A,23,M
01,049,07,05,32,8864880858,Lara diaz alcapone,4,2,C,20,NB
31,106,02,02,89,4034170093,Jesús ovalle veloza,4,4,C,63,F
11,091,99,34,41,3920026046,Jimena JOHNSON rincon,1,1,C,66,M
27,175,99,15,25,6625322541,Liam agudelo duran,8,1,C,48,NB
21,067,99,01,84,7336691118,tony agudelo guarin,5,6,C,46,F
09,001,09,01,45,4901066283,Mateo rolda rincon,2,5,A,42,NB
21,052,02,02,53,3439635183,Ben diaz pitt,8,6,C,58,NB
29,085,99,06,40,7308919320,Safia casallas Ruiz,8,4,C,47,M
01,070,02,05,20,3481288503,Eleazar florinda Castro,2,2,A,34,NB
09,106,99,05,31,1519657034,Cesar aristizabal Quintero,8,4,A,58,NB
68,017,99,50,72,4725380590,Mateo García alcapone,0,6,A,40,NB
46,520,99,57,76,2962894148,Víctor uribe Mosquera,1,6,C,60,NB
19,025,00,00,60,8937876882,Jeferson rolda rincon,9,7,C,19,NB
15,094,01,05,14,9485187512,Zuzen casallas rincon,8,4,C,49,NB
31,097,01,02,99,2804001522,Víctor aristizabal Ramírez,5,1,C,73,F
31,022,01,01,32,1618780634,Liam Inna chud,5,4,C,41,NB
88,215,05,02,55,1283767376,Lara rubiano pitt,8,6,A,26,M
25,001,05,07,90,8360704682,Santiago Moncada veloza,4,4,C,30,NB
28,220,99,62,95,7671887305,Marta diaz rubio,10,2,A,21,F
21,031,01,03,67,6381491164,Radu Inna Quintero,7,2,C,34,NB
16,001,05,06,14,7262056827,Zuzen uribe Mosquera,5,6,A,72,M
29,046,99,10,14,7263774478,Zuzen Núñez Ruiz,5,5,A,36,NB
31,019,99,52,56,9773501973,Inna arrieta Mosquera,1,5,C,75,NB
25,085,99,30,24,8551937717,Jimena Inna Ramos,1,2,A,66,F
15,307,00,00,98,8800258702,Juan JOHNSON veloza,5,7,A,49,F
12,800,99,35,63,8871526354,Liam rolda rincon,5,6,C,62,F
54,001,99,26,26,9816636087,Liam diaz rincon,2,5,A,25,F
27,001,01,07,42,1626727489,Adara diaz cuadrado,5,4,C,75,F
16,001,01,35,32,9195988972,Jimena rolda Ruiz,0,2,C,48,M
23,112,99,23,55,7397390850,Paker rogers Hernández,10,6,A,41,F
19,070,99,12,26,9298977024,Inna vega Ramos,2,5,A,31,M
23,139,99,P1,25,9848916856,Ben  Martínez Ruiz,10,7,C,49,NB
11,001,99,43,34,9411654959,Zuzen Moncada rincon,0,6,C,68,F
07,163,99,10,50,2768000447,Juan ovalle duran,1,6,A,19,NB
01,291,00,00,21,2858268867,Adara arrieta  López,8,1,C,50,M
88,360,60,81,52,3853234342,Lara Inna Hernández,3,6,A,44,NB
12,200,02,02,23,1072879256,Zuzen  Martínez Mosquera,3,5,C,52,M
21,042,99,14,64,6206815837,Zuzen Inna chud,8,1,C,74,F
13,032,99,65,49,9645012334,Liam Moncada Ramos,8,3,C,41,F
12,150,99,90,61,8525025490,Eleazar Moncada cuadrado,5,5,C,60,F
01,166,02,04,67,4228533644,Jimena agudelo Ramos,9,4,C,60,M
31,007,99,05,33,1823491587,Juan florinda rubio,1,5,C,29,M
88,165,10,84,33,5966500859,Jimena aristizabal duran,0,6,C,47,F
24,070,99,20,14,5343243290,Jimena Núñez duran,0,5,C,35,NB
05,082,99,01,25,6331354838,tony diaz Hernández,10,6,A,75,F
11,010,00,00,23,1011285317,Cesar  Martínez Ortiz,2,7,A,69,F
23,080,99,17,77,3031149698,Jeferson rubiano Ortiz,3,1,A,55,NB
01,055,99,09,59,1813913568,Santiago casallas alcapone,5,2,C,30,F
19,001,99,04,87,4106784714,Víctor Moncada pitt,4,3,A,29,M
23,001,03,04,16,8904408223,Marta Rocha Gutiérrez,8,3,C,69,F
88,815,65,81,77,6677420078,Safia florinda  López,9,3,C,73,NB
11,013,00,00,86,4982530648,Zuzen ovalle Arias,0,4,C,74,M
52,042,99,15,83,5373686055,tony rolda  Londoño,6,4,A,22,NB
28,049,99,92,62,4316696836,Inna vega pitt,9,7,A,28,F
